Child: 0, type: 3, width: 270, height: 308
Child: 1, type: 3, width: 221, height: 308
Child: 2, type: 5, width: 256, height: 296
Child: 3, type: 5, width: 214, height: 304
Child: 4, type: 5, width: 32, height: 32
Child: 5, type: 5, width: 32, height: 32
Child: 6, type: 5, width: 32, height: 32
Child: 7, type: 5, width: 32, height: 32
Child: 8, type: 5, width: 32, height: 32
Child: 9, type: 5, width: 32, height: 32
Child: 10, type: 5, width: 32, height: 32
Child: 11, type: 5, width: 32, height: 32
Child: 12, type: 5, width: 32, height: 32
Child: 13, type: 5, width: 32, height: 32
Child: 14, type: 5, width: 32, height: 32
Child: 15, type: 5, width: 32, height: 32
Child: 16, type: 5, width: 21, height: 241
Child: 17, type: 5, width: 24, height: 240
Child: 18, type: 5, width: 209, height: 20
Child: 19, type: 5, width: 253, height: 26
Child: 20, type: 5, width: 208, height: 25
Child: 21, type: 5, width: 161, height: 28
Child: 22, type: 5, width: 176, height: 30
Child: 23, type: 5, width: 202, height: 22
Child: 24, type: 5, width: 20, height: 240
Child: 25, type: 5, width: 22, height: 241
Child: 26, type: 5, width: 61, height: 62
Child: 27, type: 5, width: 32, height: 32
Child: 28, type: 5, width: 32, height: 32
Child: 29, type: 5, width: 32, height: 32
Child: 30, type: 5, width: 32, height: 32
Child: 31, type: 5, width: 36, height: 36
Child: 32, type: 5, width: 36, height: 36
Child: 33, type: 5, width: 36, height: 36
Child: 34, type: 5, width: 36, height: 36
Child: 35, type: 5, width: 36, height: 36
Child: 36, type: 5, width: 32, height: 32
Child: 37, type: 5, width: 32, height: 32
Child: 38, type: 5, width: 32, height: 32
Child: 39, type: 5, width: 32, height: 32
Child: 40, type: 5, width: 32, height: 32
Child: 41, message: Cyrisus's Bank
Child: 42, type: 0, width: 240, height: 261
Child: 43, message: Chest
Child: 44, type: 0, width: 513, height: 335
Child: 45, type: 0, width: 86, height: 158
Child: 46, type: 5, width: 16, height: 16
Child: 47, type: 0, width: 32, height: 32
