Child: 0, type: 6, width: 473, height: 298
Child: 1, type: 6, width: 32, height: 32
Child: 2, type: 6, width: 69, height: 67
Child: 3, type: 6, width: 71, height: 66
Child: 4, type: 6, width: 70, height: 69
Child: 5, type: 6, width: 67, height: 67
Child: 6, type: 6, width: 66, height: 68
Child: 7, type: 6, width: 66, height: 68
Child: 8, type: 6, width: 66, height: 66
Child: 9, type: 6, width: 66, height: 67
Child: 10, type: 6, width: 67, height: 68
Child: 11, type: 6, width: 67, height: 67
Child: 12, type: 6, width: 67, height: 67
Child: 13, type: 6, width: 66, height: 67
Child: 14, type: 6, width: 69, height: 69
Child: 15, type: 6, width: 65, height: 68
Child: 16, type: 6, width: 69, height: 66
Child: 17, type: 5, width: 26, height: 23
Child: 18, type: 5, width: 26, height: 23
Child: 19, type: 0, width: 32, height: 32
