Child: 0, type: 3, width: 520, height: 480
Child: 1, type: 6, width: 509, height: 311
Child: 2, message: Choose the stat you wish to be advanced!
Child: 3, type: 5, width: 25, height: 25
Child: 4, type: 5, width: 25, height: 25
Child: 5, type: 5, width: 25, height: 25
Child: 6, type: 5, width: 25, height: 25
Child: 7, type: 5, width: 25, height: 25
Child: 8, type: 5, width: 25, height: 25
Child: 9, type: 5, width: 25, height: 25
Child: 10, type: 5, width: 25, height: 25
Child: 11, type: 5, width: 25, height: 25
Child: 12, type: 5, width: 25, height: 25
Child: 13, type: 5, width: 25, height: 25
Child: 14, type: 5, width: 25, height: 25
Child: 15, type: 5, width: 25, height: 25
Child: 16, type: 5, width: 25, height: 25
Child: 17, type: 5, width: 25, height: 25
Child: 18, type: 5, width: 25, height: 25
Child: 19, type: 5, width: 25, height: 25
Child: 20, type: 5, width: 25, height: 25
Child: 21, type: 5, width: 25, height: 25
Child: 22, type: 5, width: 25, height: 25
Child: 23, type: 5, width: 25, height: 25
Child: 24, type: 5, width: 25, height: 25
Child: 25, type: 5, width: 25, height: 25
Child: 26, type: 5, width: 25, height: 25
Child: 27, message: Confirm
Child: 28, type: 5, width: 25, height: 25
Child: 29, type: 5, width: 25, height: 25
Child: 30, type: 5, width: 25, height: 25
Child: 31, type: 5, width: 25, height: 25
Child: 32, type: 5, width: 25, height: 25
Child: 33, type: 5, width: 25, height: 25
Child: 34, type: 5, width: 25, height: 25
Child: 35, type: 5, width: 25, height: 25
Child: 36, type: 5, width: 25, height: 25
Child: 37, type: 5, width: 25, height: 25
Child: 38, type: 5, width: 25, height: 25
Child: 39, type: 5, width: 25, height: 25
Child: 40, type: 5, width: 25, height: 25
Child: 41, type: 5, width: 25, height: 25
Child: 42, type: 5, width: 25, height: 25
Child: 43, type: 5, width: 25, height: 25
Child: 44, type: 5, width: 25, height: 25
Child: 45, type: 5, width: 25, height: 25
Child: 46, type: 5, width: 25, height: 25
Child: 47, type: 5, width: 25, height: 25
Child: 48, type: 5, width: 25, height: 25
Child: 49, type: 5, width: 25, height: 25
Child: 50, type: 5, width: 25, height: 25
Child: 51, type: 5, width: 25, height: 25
Child: 52, type: 5, width: 26, height: 23
Child: 53, type: 0, width: 512, height: 334
Child: 54, type: 0, width: 512, height: 334
Child: 55, type: 0, width: 16391, height: 16391
Child: 56, type: 0, width: 16391, height: 16391
Child: 57, type: 5, width: 32, height: 334
Child: 58, type: 5, width: 462, height: 32
Child: 59, type: 5, width: 512, height: 32
Child: 60, type: 5, width: 32, height: 334
Child: 61, type: 5, width: 32, height: 32
Child: 62, type: 5, width: 32, height: 32
Child: 63, type: 5, width: 32, height: 32
Child: 64, type: 5, width: 32, height: 32
Child: 65, type: 0, width: 8192, height: 16391
Child: 66, type: 0, width: 8188, height: 16391
Child: 67, type: 0, width: 16391, height: 8192
Child: 68, type: 0, width: 16391, height: 8182
Child: 69, type: 0, width: 512, height: 334
Child: 70, type: 5, width: 256, height: 16384
Child: 71, type: 5, width: 256, height: 16391
Child: 72, type: 5, width: 16391, height: 167
Child: 73, type: 5, width: 16391, height: 166
