Child: 0, type: 3, width: 16487, height: 16440
Child: 1, type: 6, width: 312, height: 468
Child: 2, type: 6, width: 159, height: 308
Child: 3, type: 6, width: 49, height: 75
Child: 4, type: 6, width: 49, height: 75
Child: 5, type: 6, width: 12, height: 11
Child: 6, type: 6, width: 12, height: 12
Child: 7, type: 6, width: 12, height: 10
Child: 8, type: 3, width: 28, height: 42
Child: 9, type: 6, width: 241, height: 101
Child: 10, type: 6, width: 18, height: 37
Child: 11, type: 6, width: 57, height: 49
Child: 12, type: 3, width: 18, height: 32
Child: 13, type: 6, width: 33, height: 33
Child: 14, type: 0, width: 512, height: 334
Child: 15, type: 5, width: 36, height: 32
Child: 16, type: 3, width: 16487, height: 16440
Child: 17, type: 5, width: 26, height: 23
Child: 18, type: 0, width: 512, height: 334
Child: 19, type: 0, width: 16391, height: 16391
Child: 20, type: 0, width: 16391, height: 16391
Child: 21, type: 5, width: 32, height: 334
Child: 22, type: 5, width: 462, height: 32
Child: 23, type: 5, width: 512, height: 32
Child: 24, type: 5, width: 32, height: 334
Child: 25, type: 5, width: 32, height: 32
Child: 26, type: 5, width: 32, height: 32
Child: 27, type: 5, width: 32, height: 32
Child: 28, type: 5, width: 32, height: 32
Child: 29, type: 0, width: 8192, height: 16391
Child: 30, type: 0, width: 8188, height: 16391
Child: 31, type: 0, width: 16391, height: 8192
Child: 32, type: 0, width: 16391, height: 8182
Child: 33, type: 0, width: 512, height: 334
Child: 34, type: 5, width: 256, height: 16384
Child: 35, type: 5, width: 256, height: 16391
Child: 36, type: 5, width: 16391, height: 167
Child: 37, type: 5, width: 16391, height: 166
