Child: 0, type: 0, width: 512, height: 334
Child: 1, type: 3, width: 515, height: 343
Child: 2, type: 5, width: 26, height: 23
Child: 3, type: 6, width: 386, height: 215
Child: 4, type: 6, width: 364, height: 282
Child: 5, type: 6, width: 346, height: 229
Child: 6, type: 6, width: 339, height: 237
Child: 7, type: 6, width: 339, height: 237
Child: 8, type: 6, width: 379, height: 295
Child: 9, type: 0, width: 16391, height: 16391
Child: 10, type: 0, width: 16391, height: 16391
Child: 11, type: 5, width: 32, height: 334
Child: 12, type: 5, width: 462, height: 32
Child: 13, type: 5, width: 512, height: 32
Child: 14, type: 5, width: 32, height: 334
Child: 15, type: 5, width: 32, height: 32
Child: 16, type: 5, width: 32, height: 32
Child: 17, type: 5, width: 32, height: 32
Child: 18, type: 5, width: 32, height: 32
Child: 19, type: 0, width: 8192, height: 16391
Child: 20, type: 0, width: 8188, height: 16391
Child: 21, type: 0, width: 16391, height: 8192
Child: 22, type: 0, width: 16391, height: 8182
Child: 23, type: 0, width: 512, height: 334
Child: 24, type: 5, width: 256, height: 16384
Child: 25, type: 5, width: 256, height: 16391
Child: 26, type: 5, width: 16391, height: 167
Child: 27, type: 5, width: 16391, height: 166
