Child: 0, type: 3, width: 173, height: 111
Child: 1, type: 3, width: 161, height: 105
Child: 2, type: 3, width: 143, height: 95
Child: 3, type: 6, width: 57, height: 107
Child: 4, type: 5, width: 32, height: 32
Child: 5, type: 5, width: 116, height: 32
Child: 6, type: 5, width: 32, height: 32
Child: 7, type: 5, width: 32, height: 53
Child: 8, type: 5, width: 32, height: 32
Child: 9, type: 5, width: 32, height: 32
Child: 10, type: 5, width: 115, height: 32
Child: 11, type: 5, width: 32, height: 32
Child: 12, type: 5, width: 32, height: 53
Child: 13, type: 5, width: 32, height: 47
Child: 14, type: 5, width: 164, height: 32
Child: 15, type: 5, width: 32, height: 47
Child: 16, type: 5, width: 165, height: 32
Child: 17, type: 0, width: 38, height: 38
Child: 18, type: 3, width: 38, height: 38
Child: 19, type: 5, width: 20, height: 20
Child: 20, type: 0, width: 190, height: 261
Child: 21, type: 0, width: 189, height: 260
Child: 22, type: 0, width: 190, height: 261
Child: 23, type: 5, width: 166, height: 20
Child: 24, type: 5, width: 166, height: 20
Child: 25, type: 5, width: 31, height: 33
Child: 26, type: 5, width: 32, height: 32
Child: 27, type: 5, width: 32, height: 32
Child: 28, type: 5, width: 32, height: 32
Child: 29, type: 5, width: 32, height: 32
Child: 30, type: 0, width: 32, height: 32
Child: 31, type: 5, width: 28, height: 28
Child: 32, type: 3, width: 38, height: 38
Child: 33, message: Chocatrice
Child: 34, message: Waiting
Child: 35, type: 3, width: 32, height: 32
Child: 36, type: 3, width: 38, height: 38
Child: 37, type: 0, width: 83, height: 87
Child: 38, type: 0, width: 168, height: 136
Child: 39, type: 0, width: 31, height: 33
Child: 40, type: 3, width: 29, height: 33
