Child: 0, type: 3, width: 140, height: 44
Child: 1, type: 3, width: 170, height: 60
Child: 2, type: 6, width: 38, height: 36
Child: 3, type: 6, width: 38, height: 36
Child: 4, type: 3, width: 40, height: 34
Child: 5, type: 6, width: 13, height: 13
Child: 6, type: 6, width: 13, height: 13
Child: 7, type: 6, width: 13, height: 13
Child: 8, type: 6, width: 13, height: 13
Child: 9, type: 6, width: 37, height: 27
Child: 10, type: 3, width: 36, height: 29
Child: 11, type: 6, width: 37, height: 27
Child: 12, type: 3, width: 36, height: 29
Child: 13, type: 3, width: 17, height: 16
Child: 14, type: 3, width: 17, height: 16
Child: 15, type: 5, width: 32, height: 64
Child: 16, type: 5, width: 32, height: 64
Child: 17, type: 5, width: 173, height: 32
Child: 18, type: 5, width: 173, height: 32
Child: 19, type: 5, width: 140, height: 32
Child: 20, type: 5, width: 139, height: 32
Child: 21, type: 5, width: 32, height: 44
Child: 22, type: 5, width: 32, height: 44
Child: 23, type: 6, width: 0, height: 0
Child: 24, type: 5, width: 16, height: 16
Child: 25, type: 5, width: 16, height: 16
Child: 26, type: 0, width: 146, height: 14
Child: 27, type: 3, width: 146, height: 14
Child: 28, type: 6, width: 143, height: 13
Child: 29, type: 6, width: 16, height: 13
Child: 30, type: 6, width: 16, height: 13
Child: 31, type: 6, width: 15, height: 13
Child: 32, type: 6, width: 15, height: 13
Child: 33, type: 6, width: 15, height: 13
Child: 34, type: 6, width: 15, height: 13
Child: 35, type: 6, width: 15, height: 13
Child: 36, message: COUNTERWEIGHT
Child: 37, message: DIRECTION
Child: 38, type: 0, width: 203, height: 263
Child: 39, type: 6, width: 9, height: 9
Child: 40, type: 6, width: 9, height: 9
Child: 41, type: 6, width: 9, height: 9
Child: 42, type: 6, width: 9, height: 9
Child: 43, type: 0, width: 167, height: 227
