Child: 0, type: 3, width: 380, height: 295
Child: 1, type: 5, width: 374, height: 290
Child: 2, type: 5, width: 32, height: 241
Child: 3, type: 5, width: 32, height: 32
Child: 4, type: 5, width: 32, height: 243
Child: 5, type: 5, width: 349, height: 34
Child: 6, type: 5, width: 358, height: 32
Child: 7, type: 5, width: 16, height: 16
Child: 8, type: 5, width: 32, height: 32
Child: 9, type: 5, width: 32, height: 32
Child: 10, type: 5, width: 32, height: 32
Child: 11, type: 5, width: 365, height: 32
Child: 12, type: 5, width: 32, height: 32
Child: 13, type: 5, width: 32, height: 32
Child: 14, type: 3, width: 47, height: 43
Child: 15, type: 3, width: 47, height: 43
Child: 16, type: 3, width: 47, height: 43
Child: 17, type: 3, width: 47, height: 43
Child: 18, type: 3, width: 47, height: 43
Child: 19, type: 3, width: 47, height: 43
Child: 20, type: 3, width: 47, height: 43
Child: 21, type: 3, width: 47, height: 43
Child: 22, type: 3, width: 47, height: 43
Child: 23, type: 3, width: 47, height: 43
Child: 24, type: 3, width: 47, height: 43
Child: 25, type: 3, width: 47, height: 43
Child: 26, type: 3, width: 47, height: 43
Child: 27, type: 3, width: 47, height: 43
Child: 28, type: 6, width: 32, height: 32
Child: 29, type: 6, width: 32, height: 32
Child: 30, type: 6, width: 32, height: 32
Child: 31, type: 6, width: 32, height: 32
Child: 32, type: 6, width: 32, height: 32
Child: 33, type: 6, width: 32, height: 32
Child: 34, type: 6, width: 32, height: 32
Child: 35, type: 6, width: 32, height: 32
Child: 36, type: 6, width: 32, height: 32
Child: 37, type: 6, width: 32, height: 32
Child: 38, type: 6, width: 32, height: 32
Child: 39, type: 6, width: 32, height: 32
Child: 40, type: 6, width: 32, height: 32
Child: 41, type: 6, width: 32, height: 32
Child: 42, type: 0, width: 409, height: 309
Child: 43, message: Pay Bank Charge With...
Child: 44, message: 
Child: 45, type: 3, width: 47, height: 43
Child: 46, type: 3, width: 47, height: 43
Child: 47, type: 3, width: 47, height: 43
Child: 48, type: 3, width: 47, height: 43
Child: 49, type: 3, width: 47, height: 43
Child: 50, type: 3, width: 47, height: 43
Child: 51, type: 3, width: 47, height: 43
Child: 52, type: 3, width: 47, height: 43
Child: 53, type: 3, width: 47, height: 43
Child: 54, type: 3, width: 47, height: 43
Child: 55, type: 3, width: 47, height: 43
Child: 56, type: 3, width: 47, height: 43
Child: 57, type: 3, width: 47, height: 43
Child: 58, type: 3, width: 47, height: 43
Child: 59, type: 0, width: 335, height: 203
