Child: 0, type: 0, width: 512, height: 334
Child: 1, type: 3, width: 489, height: 305
Child: 2, type: 5, width: 485, height: 300
Child: 3, type: 5, width: 32, height: 241
Child: 4, type: 5, width: 32, height: 32
Child: 5, type: 5, width: 32, height: 243
Child: 6, type: 5, width: 423, height: 32
Child: 7, type: 5, width: 16, height: 16
Child: 8, type: 5, width: 32, height: 32
Child: 9, type: 5, width: 32, height: 32
Child: 10, type: 5, width: 32, height: 32
Child: 11, type: 5, width: 465, height: 32
Child: 12, type: 5, width: 32, height: 32
Child: 13, type: 5, width: 32, height: 32
Child: 14, type: 5, width: 424, height: 32
Child: 15, message: Summoning Pouch Creation  
Child: 16, type: 0, width: 453, height: 257
Child: 17, type: 0, width: 453, height: 257
Child: 18, type: 0, width: 16, height: 257
Child: 19, type: 5, width: 79, height: 20
Child: 20, type: 5, width: 25, height: 18
Child: 21, type: 5, width: 79, height: 20
Child: 22, type: 5, width: 25, height: 18
Child: 23, type: 0, width: 512, height: 334
Child: 24, type: 0, width: 512, height: 334
