Child: 0, type: 3, width: 515, height: 335
Child: 1, type: 6, width: 303, height: 446
Child: 2, type: 6, width: 49, height: 75
Child: 3, type: 6, width: 49, height: 75
Child: 4, type: 6, width: 49, height: 75
Child: 5, type: 6, width: 49, height: 75
Child: 6, type: 6, width: 49, height: 75
Child: 7, type: 6, width: 49, height: 75
Child: 8, type: 6, width: 12, height: 11
Child: 9, type: 6, width: 12, height: 12
Child: 10, type: 6, width: 12, height: 10
Child: 11, type: 6, width: 12, height: 11
Child: 12, type: 6, width: 12, height: 12
Child: 13, type: 6, width: 12, height: 10
Child: 14, type: 6, width: 12, height: 11
Child: 15, type: 6, width: 12, height: 12
Child: 16, type: 6, width: 12, height: 10
Child: 17, type: 6, width: 306, height: 296
Child: 18, type: 6, width: 18, height: 37
Child: 19, type: 6, width: 18, height: 37
Child: 20, type: 6, width: 18, height: 37
Child: 21, type: 3, width: 25, height: 36
Child: 22, type: 3, width: 25, height: 34
Child: 23, type: 3, width: 20, height: 34
Child: 24, type: 3, width: 32, height: 32
Child: 25, type: 3, width: 32, height: 32
Child: 26, type: 3, width: 32, height: 32
Child: 27, type: 6, width: 197, height: 89
Child: 28, type: 6, width: 48, height: 255
Child: 29, type: 5, width: 36, height: 32
Child: 30, type: 5, width: 36, height: 32
Child: 31, type: 5, width: 36, height: 32
Child: 32, type: 5, width: 36, height: 32
Child: 33, type: 5, width: 36, height: 32
Child: 34, type: 5, width: 36, height: 32
Child: 35, type: 6, width: 65, height: 59
Child: 36, type: 6, width: 61, height: 50
Child: 37, type: 6, width: 31, height: 25
Child: 38, type: 6, width: 54, height: 56
Child: 39, type: 5, width: 26, height: 23
Child: 40, type: 0, width: 512, height: 334
Child: 41, type: 0, width: 16391, height: 16391
Child: 42, type: 0, width: 16391, height: 16391
Child: 43, type: 5, width: 32, height: 334
Child: 44, type: 5, width: 462, height: 32
Child: 45, type: 5, width: 512, height: 32
Child: 46, type: 5, width: 32, height: 334
Child: 47, type: 5, width: 32, height: 32
Child: 48, type: 5, width: 32, height: 32
Child: 49, type: 5, width: 32, height: 32
Child: 50, type: 5, width: 32, height: 32
Child: 51, type: 0, width: 8192, height: 16391
Child: 52, type: 0, width: 8188, height: 16391
Child: 53, type: 0, width: 16391, height: 8192
Child: 54, type: 0, width: 16391, height: 8182
Child: 55, type: 0, width: 512, height: 334
Child: 56, type: 5, width: 256, height: 16384
Child: 57, type: 5, width: 256, height: 16391
Child: 58, type: 5, width: 16391, height: 167
Child: 59, type: 5, width: 16391, height: 166
