Child: 0, type: 3, width: 173, height: 111
Child: 1, type: 3, width: 161, height: 105
Child: 2, type: 3, width: 143, height: 95
Child: 3, type: 6, width: 78, height: 86
Child: 4, type: 5, width: 32, height: 32
Child: 5, type: 5, width: 116, height: 32
Child: 6, type: 5, width: 32, height: 32
Child: 7, type: 5, width: 32, height: 53
Child: 8, type: 5, width: 32, height: 32
Child: 9, type: 5, width: 115, height: 32
Child: 10, type: 5, width: 32, height: 32
Child: 11, type: 5, width: 32, height: 53
Child: 12, type: 5, width: 32, height: 47
Child: 13, type: 5, width: 164, height: 32
Child: 14, type: 5, width: 32, height: 47
Child: 15, type: 5, width: 165, height: 32
Child: 16, type: 5, width: 166, height: 20
Child: 17, type: 3, width: 146, height: 14
Child: 18, type: 0, width: 146, height: 14
Child: 19, type: 6, width: 143, height: 13
Child: 20, type: 6, width: 9, height: 13
Child: 21, type: 6, width: 9, height: 13
Child: 22, type: 6, width: 9, height: 13
Child: 23, type: 6, width: 9, height: 13
Child: 24, type: 6, width: 8, height: 13
Child: 25, type: 6, width: 8, height: 13
Child: 26, type: 6, width: 8, height: 13
Child: 27, type: 6, width: 8, height: 13
Child: 28, type: 6, width: 8, height: 13
Child: 29, type: 6, width: 8, height: 13
Child: 30, type: 6, width: 8, height: 13
Child: 31, type: 6, width: 8, height: 13
Child: 32, type: 6, width: 8, height: 13
Child: 33, type: 6, width: 8, height: 13
Child: 34, type: 6, width: 8, height: 13
Child: 35, type: 6, width: 8, height: 13
Child: 36, type: 6, width: 9, height: 13
Child: 37, type: 6, width: 9, height: 13
Child: 38, type: 6, width: 9, height: 13
Child: 39, type: 6, width: 9, height: 13
Child: 40, message: S P E C I A L   M O V E
Child: 41, type: 5, width: 25, height: 25
Child: 42, message: 9999
Child: 43, type: 5, width: 25, height: 25
Child: 44, message: 9999
Child: 45, type: 5, width: 25, height: 25
Child: 46, message: 100%
Child: 47, type: 5, width: 25, height: 25
Child: 48, message: 9999
Child: 49, type: 0, width: 38, height: 38
Child: 50, type: 5, width: 25, height: 25
Child: 51, type: 0, width: 38, height: 38
Child: 52, type: 5, width: 25, height: 25
Child: 53, type: 5, width: 166, height: 20
Child: 54, message: 
Child: 55, type: 5, width: 32, height: 45
Child: 56, type: 5, width: 32, height: 32
Child: 57, type: 5, width: 32, height: 32
Child: 58, type: 5, width: 32, height: 32
Child: 59, type: 5, width: 32, height: 32
Child: 60, message: 9999
Child: 61, type: 0, width: 190, height: 261
Child: 62, type: 0, width: 190, height: 261
Child: 63, type: 0, width: 38, height: 38
Child: 64, type: 5, width: 21, height: 21
Child: 65, type: 0, width: 189, height: 260
Child: 66, type: 0, width: 32, height: 32
Child: 67, type: 5, width: 32, height: 36
Child: 68, type: 0, width: 32, height: 32
Child: 69, type: 5, width: 32, height: 36
Child: 70, type: 0, width: 32, height: 32
Child: 71, type: 5, width: 32, height: 36
Child: 72, type: 0, width: 32, height: 32
Child: 73, type: 5, width: 32, height: 32
Child: 74, type: 0, width: 32, height: 32
Child: 75, type: 5, width: 32, height: 32
Child: 76, type: 0, width: 32, height: 32
Child: 77, type: 5, width: 32, height: 32
Child: 78, type: 0, width: 32, height: 32
Child: 79, type: 5, width: 32, height: 36
Child: 80, type: 0, width: 32, height: 32
Child: 81, type: 5, width: 32, height: 32
Child: 82, type: 0, width: 32, height: 32
Child: 83, type: 5, width: 32, height: 36
Child: 84, type: 0, width: 32, height: 32
Child: 85, type: 5, width: 32, height: 32
Child: 86, type: 0, width: 32, height: 32
Child: 87, type: 5, width: 32, height: 32
Child: 88, type: 0, width: 32, height: 32
Child: 89, type: 5, width: 32, height: 32
Child: 90, type: 0, width: 32, height: 32
Child: 91, type: 5, width: 32, height: 36
Child: 92, type: 0, width: 32, height: 32
Child: 93, type: 5, width: 32, height: 32
Child: 94, type: 0, width: 32, height: 32
Child: 95, type: 5, width: 32, height: 32
Child: 96, type: 0, width: 32, height: 32
Child: 97, type: 5, width: 32, height: 32
Child: 98, type: 0, width: 32, height: 32
Child: 99, type: 5, width: 32, height: 32
Child: 100, type: 0, width: 32, height: 32
Child: 101, type: 5, width: 32, height: 32
Child: 102, type: 0, width: 32, height: 32
Child: 103, type: 5, width: 32, height: 32
Child: 104, type: 0, width: 32, height: 32
Child: 105, type: 5, width: 32, height: 32
Child: 106, type: 0, width: 32, height: 32
Child: 107, type: 5, width: 32, height: 32
Child: 108, type: 0, width: 32, height: 32
Child: 109, type: 5, width: 32, height: 36
Child: 110, type: 0, width: 32, height: 32
Child: 111, type: 5, width: 32, height: 32
Child: 112, type: 0, width: 32, height: 32
Child: 113, type: 5, width: 32, height: 32
Child: 114, type: 0, width: 32, height: 32
Child: 115, type: 5, width: 32, height: 32
Child: 116, type: 0, width: 32, height: 32
Child: 117, type: 5, width: 32, height: 32
Child: 118, type: 0, width: 32, height: 32
Child: 119, type: 5, width: 32, height: 32
Child: 120, type: 0, width: 32, height: 32
Child: 121, type: 5, width: 32, height: 32
Child: 122, type: 0, width: 32, height: 32
Child: 123, type: 5, width: 32, height: 32
Child: 124, type: 0, width: 32, height: 32
Child: 125, type: 5, width: 32, height: 32
Child: 126, type: 0, width: 32, height: 32
Child: 127, type: 5, width: 32, height: 32
Child: 128, type: 0, width: 32, height: 32
Child: 129, type: 5, width: 32, height: 32
Child: 130, type: 0, width: 32, height: 32
Child: 131, type: 5, width: 32, height: 32
Child: 132, type: 0, width: 32, height: 32
Child: 133, type: 5, width: 32, height: 32
Child: 134, type: 0, width: 32, height: 32
Child: 135, type: 5, width: 32, height: 32
Child: 136, type: 0, width: 32, height: 32
Child: 137, type: 5, width: 32, height: 32
Child: 138, type: 0, width: 32, height: 32
Child: 139, type: 5, width: 32, height: 32
