Child: 0, type: 5, width: 88, height: 60
Child: 1, type: 5, width: 88, height: 60
Child: 2, type: 5, width: 88, height: 60
Child: 3, type: 5, width: 88, height: 60
Child: 4, type: 5, width: 88, height: 60
Child: 5, type: 5, width: 88, height: 60
Child: 6, type: 5, width: 88, height: 60
Child: 7, type: 5, width: 88, height: 60
Child: 8, type: 5, width: 88, height: 60
Child: 9, type: 5, width: 88, height: 60
Child: 10, type: 5, width: 88, height: 60
Child: 11, type: 5, width: 88, height: 60
Child: 12, type: 5, width: 88, height: 60
Child: 13, type: 5, width: 88, height: 60
Child: 14, type: 5, width: 88, height: 60
Child: 15, type: 5, width: 88, height: 60
Child: 16, type: 5, width: 88, height: 60
Child: 17, type: 5, width: 88, height: 60
Child: 18, type: 5, width: 88, height: 60
Child: 19, type: 5, width: 88, height: 60
Child: 20, type: 5, width: 88, height: 60
Child: 21, type: 5, width: 88, height: 60
Child: 22, type: 5, width: 88, height: 60
Child: 23, type: 5, width: 88, height: 60
Child: 24, type: 5, width: 88, height: 60
Child: 25, type: 5, width: 88, height: 60
Child: 26, type: 5, width: 88, height: 60
Child: 27, type: 5, width: 88, height: 60
Child: 28, type: 5, width: 88, height: 60
Child: 29, type: 5, width: 88, height: 60
Child: 30, type: 5, width: 25, height: 30
Child: 31, type: 5, width: 36, height: 36
Child: 32, type: 5, width: 36, height: 36
Child: 33, type: 5, width: 36, height: 36
Child: 34, type: 5, width: 36, height: 36
Child: 35, type: 5, width: 36, height: 36
Child: 36, type: 5, width: 36, height: 36
Child: 37, type: 5, width: 36, height: 36
Child: 38, type: 5, width: 36, height: 36
Child: 39, type: 5, width: 36, height: 36
Child: 40, type: 5, width: 36, height: 36
Child: 41, type: 5, width: 36, height: 36
Child: 42, type: 5, width: 36, height: 36
Child: 43, type: 5, width: 36, height: 36
Child: 44, type: 5, width: 36, height: 36
Child: 45, type: 5, width: 36, height: 36
Child: 46, type: 5, width: 36, height: 36
Child: 47, type: 5, width: 36, height: 36
Child: 48, type: 5, width: 36, height: 36
Child: 49, type: 5, width: 36, height: 36
Child: 50, type: 5, width: 36, height: 36
Child: 51, type: 5, width: 36, height: 36
Child: 52, type: 5, width: 36, height: 36
Child: 53, type: 5, width: 36, height: 36
Child: 54, type: 5, width: 36, height: 36
Child: 55, type: 5, width: 36, height: 36
Child: 56, type: 5, width: 36, height: 36
Child: 57, type: 5, width: 36, height: 36
Child: 58, type: 5, width: 36, height: 36
Child: 59, type: 5, width: 36, height: 36
Child: 60, type: 5, width: 36, height: 36
Child: 61, type: 5, width: 36, height: 36
Child: 62, type: 5, width: 36, height: 36
Child: 63, type: 5, width: 36, height: 36
Child: 64, type: 5, width: 36, height: 36
Child: 65, type: 5, width: 36, height: 36
Child: 66, type: 5, width: 36, height: 36
Child: 67, type: 5, width: 36, height: 36
Child: 68, type: 5, width: 36, height: 36
Child: 69, type: 5, width: 36, height: 36
Child: 70, type: 5, width: 25, height: 30
Child: 71, type: 5, width: 25, height: 30
Child: 72, type: 5, width: 36, height: 36
Child: 73, type: 5, width: 25, height: 30
Child: 74, type: 5, width: 36, height: 36
Child: 75, type: 5, width: 36, height: 36
Child: 76, type: 5, width: 36, height: 36
Child: 77, type: 5, width: 36, height: 36
Child: 78, type: 5, width: 36, height: 36
Child: 79, type: 5, width: 36, height: 36
Child: 80, type: 5, width: 36, height: 36
Child: 81, type: 5, width: 36, height: 36
Child: 82, type: 5, width: 36, height: 36
Child: 83, type: 5, width: 36, height: 36
Child: 84, type: 5, width: 36, height: 36
Child: 85, type: 5, width: 36, height: 36
Child: 86, type: 5, width: 36, height: 36
Child: 87, type: 5, width: 36, height: 36
Child: 88, message: Thessalia's Makeovers (Torso)
Child: 89, type: 3, width: 403, height: 28
Child: 90, type: 3, width: 25, height: 25
Child: 91, type: 3, width: 25, height: 25
Child: 92, type: 3, width: 25, height: 25
Child: 93, type: 3, width: 25, height: 25
Child: 94, type: 3, width: 25, height: 25
Child: 95, type: 3, width: 25, height: 25
Child: 96, type: 3, width: 25, height: 25
Child: 97, type: 3, width: 25, height: 25
Child: 98, type: 3, width: 25, height: 25
Child: 99, type: 3, width: 25, height: 25
Child: 100, type: 3, width: 25, height: 25
Child: 101, type: 3, width: 25, height: 25
Child: 102, type: 3, width: 25, height: 25
Child: 103, type: 3, width: 25, height: 25
Child: 104, type: 3, width: 25, height: 25
Child: 105, type: 3, width: 25, height: 25
Child: 106, message: CONFIRM (500 gold)
Child: 107, type: 5, width: 25, height: 25
Child: 108, type: 5, width: 25, height: 25
Child: 109, type: 5, width: 25, height: 25
Child: 110, type: 5, width: 25, height: 25
Child: 111, type: 5, width: 25, height: 25
Child: 112, type: 5, width: 25, height: 25
