Child: 0, type: 3, width: 514, height: 335
Child: 1, type: 3, width: 181, height: 179
Child: 2, type: 3, width: 181, height: 179
Child: 3, message: Use a spade to dig in the farmer's field and try to work out where the seeds have been planted. Try not to dig up the seeds, as this will lose you points! Usually, when you dig a square, you will uncover a number, which shows how many seeds are in the holes next to it.
Child: 4, message: Plant your flags in holes where you think that seeds may be found. If you are correct, you will get lots of points, but if you are wrong, you will lose the flag. If you are close to other players, you might get some points if they find seeds, too!"
Child: 5, type: 6, width: 165, height: 164
Child: 6, type: 6, width: 165, height: 164
Child: 7, type: 6, width: 15, height: 25
Child: 8, type: 6, width: 15, height: 25
Child: 9, type: 6, width: 15, height: 25
Child: 10, type: 6, width: 15, height: 25
Child: 11, type: 6, width: 15, height: 25
Child: 12, type: 6, width: 15, height: 25
Child: 13, type: 6, width: 15, height: 25
Child: 14, type: 6, width: 15, height: 25
Child: 15, type: 6, width: 15, height: 25
Child: 16, type: 6, width: 15, height: 25
Child: 17, type: 6, width: 15, height: 25
Child: 18, type: 6, width: 15, height: 25
Child: 19, type: 6, width: 15, height: 25
Child: 20, type: 6, width: 15, height: 25
Child: 21, type: 6, width: 15, height: 25
Child: 22, type: 6, width: 15, height: 25
Child: 23, type: 6, width: 19, height: 25
Child: 24, type: 6, width: 19, height: 25
Child: 25, type: 6, width: 19, height: 25
Child: 26, type: 6, width: 19, height: 25
Child: 27, type: 6, width: 19, height: 25
Child: 28, type: 6, width: 19, height: 25
Child: 29, type: 6, width: 19, height: 25
Child: 30, type: 6, width: 19, height: 25
Child: 31, type: 6, width: 18, height: 26
Child: 32, type: 6, width: 18, height: 26
Child: 33, type: 6, width: 18, height: 26
Child: 34, type: 6, width: 18, height: 26
Child: 35, type: 6, width: 18, height: 26
Child: 36, type: 6, width: 18, height: 26
Child: 37, type: 6, width: 33, height: 22
Child: 38, type: 6, width: 33, height: 22
Child: 39, type: 6, width: 33, height: 22
Child: 40, type: 6, width: 33, height: 22
Child: 41, type: 6, width: 33, height: 22
Child: 42, type: 6, width: 33, height: 22
Child: 43, type: 5, width: 26, height: 23
Child: 44, type: 0, width: 512, height: 334
Child: 45, type: 0, width: 16391, height: 16391
Child: 46, type: 0, width: 16391, height: 16391
Child: 47, type: 5, width: 32, height: 334
Child: 48, type: 5, width: 462, height: 32
Child: 49, type: 5, width: 512, height: 32
Child: 50, type: 5, width: 32, height: 334
Child: 51, type: 5, width: 32, height: 32
Child: 52, type: 5, width: 32, height: 32
Child: 53, type: 5, width: 32, height: 32
Child: 54, type: 5, width: 32, height: 32
Child: 55, type: 0, width: 8192, height: 16391
Child: 56, type: 0, width: 8188, height: 16391
Child: 57, type: 0, width: 16391, height: 8192
Child: 58, type: 0, width: 16391, height: 8182
Child: 59, type: 0, width: 512, height: 334
Child: 60, type: 5, width: 256, height: 16384
Child: 61, type: 5, width: 256, height: 16391
Child: 62, type: 5, width: 16391, height: 167
Child: 63, type: 5, width: 16391, height: 166
