Child: 0, type: 3, width: 512, height: 400
Child: 1, type: 6, width: 495, height: 317
Child: 2, message: Pirates'<br> Cove
Child: 3, message: Moonclan<br> Island
Child: 4, type: 6, width: 250, height: 196
Child: 5, type: 6, width: 48, height: 29
Child: 6, type: 6, width: 41, height: 37
Child: 7, type: 6, width: 47, height: 24
Child: 8, type: 6, width: 45, height: 30
Child: 9, type: 6, width: 48, height: 29
Child: 10, type: 6, width: 41, height: 37
Child: 11, type: 6, width: 36, height: 18
Child: 12, type: 6, width: 28, height: 18
Child: 13, type: 6, width: 221, height: 213
Child: 14, type: 0, width: 512, height: 334
Child: 15, type: 0, width: 16391, height: 16391
Child: 16, type: 0, width: 16391, height: 16391
Child: 17, type: 5, width: 32, height: 334
Child: 18, type: 5, width: 462, height: 32
Child: 19, type: 5, width: 512, height: 32
Child: 20, type: 5, width: 32, height: 334
Child: 21, type: 5, width: 32, height: 32
Child: 22, type: 5, width: 32, height: 32
Child: 23, type: 5, width: 32, height: 32
Child: 24, type: 5, width: 32, height: 32
Child: 25, type: 0, width: 8192, height: 16391
Child: 26, type: 0, width: 8188, height: 16391
Child: 27, type: 0, width: 16391, height: 8192
Child: 28, type: 0, width: 16391, height: 8182
Child: 29, type: 0, width: 512, height: 334
Child: 30, type: 5, width: 256, height: 16384
Child: 31, type: 5, width: 256, height: 16391
Child: 32, type: 5, width: 16391, height: 167
Child: 33, type: 5, width: 16391, height: 166
