Child: 0, type: 3, width: 508, height: 172
Child: 1, type: 3, width: 499, height: 164
Child: 2, type: 0, width: 488, height: 36
Child: 3, type: 5, width: 88, height: 60
Child: 4, type: 5, width: 88, height: 60
Child: 5, type: 5, width: 88, height: 60
Child: 6, type: 5, width: 88, height: 60
Child: 7, type: 5, width: 88, height: 60
Child: 8, type: 5, width: 88, height: 60
Child: 9, type: 5, width: 36, height: 36
Child: 10, type: 5, width: 36, height: 36
Child: 11, type: 5, width: 36, height: 36
Child: 12, type: 5, width: 36, height: 36
Child: 13, type: 5, width: 36, height: 36
Child: 14, type: 5, width: 36, height: 36
Child: 15, type: 5, width: 36, height: 36
Child: 16, type: 5, width: 36, height: 36
Child: 17, type: 5, width: 36, height: 36
Child: 18, type: 5, width: 36, height: 36
Child: 19, type: 5, width: 36, height: 36
Child: 20, type: 5, width: 36, height: 36
Child: 21, type: 5, width: 25, height: 30
Child: 22, type: 5, width: 36, height: 36
Child: 23, type: 5, width: 36, height: 36
Child: 24, type: 5, width: 36, height: 36
Child: 25, type: 5, width: 36, height: 36
Child: 26, type: 5, width: 36, height: 36
Child: 27, type: 5, width: 36, height: 36
Child: 28, type: 5, width: 36, height: 36
Child: 29, type: 5, width: 36, height: 36
Child: 30, type: 5, width: 36, height: 36
Child: 31, type: 5, width: 36, height: 36
Child: 32, type: 5, width: 36, height: 36
Child: 33, type: 5, width: 36, height: 36
Child: 34, type: 5, width: 25, height: 30
Child: 35, type: 5, width: 36, height: 36
Child: 36, type: 5, width: 25, height: 30
Child: 37, type: 5, width: 36, height: 36
Child: 38, type: 5, width: 25, height: 30
Child: 39, type: 6, width: 32, height: 32
Child: 40, type: 6, width: 32, height: 32
Child: 41, type: 6, width: 32, height: 32
Child: 42, type: 6, width: 32, height: 32
Child: 43, message: A
Child: 44, message: A
Child: 45, message: A
Child: 46, message: A
Child: 47, type: 5, width: 45, height: 36
Child: 48, type: 5, width: 45, height: 36
Child: 49, type: 5, width: 45, height: 36
Child: 50, type: 5, width: 45, height: 36
Child: 51, type: 5, width: 45, height: 36
Child: 52, type: 5, width: 45, height: 36
Child: 53, type: 5, width: 45, height: 36
Child: 54, type: 5, width: 45, height: 36
Child: 55, message: Combination Lock Door
Child: 56, type: 3, width: 128, height: 32
Child: 57, message: E N T E R
Child: 58, type: 5, width: 26, height: 23
Child: 59, type: 5, width: 26, height: 23
Child: 60, type: 0, width: 32, height: 32
