Child: 0, type: 3, width: 512, height: 334
Child: 1, type: 0, width: 512, height: 334
Child: 2, type: 0, width: 512, height: 334
Child: 3, type: 0, width: 512, height: 334
Child: 4, type: 0, width: 512, height: 334
Child: 5, type: 0, width: 66, height: 28
Child: 6, type: 0, width: 512, height: 334
Child: 7, type: 0, width: 512, height: 334
Child: 8, type: 0, width: 512, height: 334
Child: 9, type: 0, width: 512, height: 27
Child: 10, type: 5, width: 26, height: 23
Child: 11, type: 6, width: 224, height: 309
Child: 12, type: 6, width: 361, height: 300
Child: 13, type: 6, width: 363, height: 304
Child: 14, type: 6, width: 339, height: 291
Child: 15, type: 6, width: 393, height: 324
Child: 16, type: 6, width: 394, height: 335
Child: 17, type: 6, width: 377, height: 316
Child: 18, message: That's it, it all makes sense now! If you were a dwarf, that is...
Child: 19, type: 0, width: 512, height: 334
Child: 20, type: 0, width: 16391, height: 16391
Child: 21, type: 0, width: 16391, height: 16391
Child: 22, type: 5, width: 32, height: 334
Child: 23, type: 5, width: 462, height: 32
Child: 24, type: 5, width: 512, height: 32
Child: 25, type: 5, width: 32, height: 334
Child: 26, type: 5, width: 32, height: 32
Child: 27, type: 5, width: 32, height: 32
Child: 28, type: 5, width: 32, height: 32
Child: 29, type: 5, width: 32, height: 32
Child: 30, type: 0, width: 8192, height: 16391
Child: 31, type: 0, width: 8188, height: 16391
Child: 32, type: 0, width: 16391, height: 8192
Child: 33, type: 0, width: 16391, height: 8182
Child: 34, type: 0, width: 512, height: 334
Child: 35, type: 5, width: 256, height: 16384
Child: 36, type: 5, width: 256, height: 16391
Child: 37, type: 5, width: 16391, height: 167
Child: 38, type: 5, width: 16391, height: 166
