Child: 0, type: 5, width: 483, height: 296
Child: 1, type: 5, width: 25, height: 30
Child: 2, type: 5, width: 34, height: 252
Child: 3, type: 5, width: 36, height: 243
Child: 4, message: Insert a very long name here!
Child: 5, type: 5, width: 441, height: 36
Child: 6, type: 5, width: 439, height: 54
Child: 7, type: 5, width: 25, height: 30
Child: 8, type: 5, width: 25, height: 30
Child: 9, type: 5, width: 25, height: 30
Child: 10, message: vs
Child: 11, message: Insert a very long name here!
Child: 12, type: 5, width: 28, height: 290
Child: 13, type: 5, width: 181, height: 42
Child: 14, message: Turn:
Child: 15, type: 6, width: 32, height: 32
Child: 16, type: 0, width: 122, height: 42
Child: 17, type: 0, width: 122, height: 43
Child: 18, message: Runesquares
Child: 19, type: 3, width: 110, height: 31
Child: 20, message: Resign
Child: 21, type: 3, width: 110, height: 31
Child: 22, message: Offer draw
Child: 23, type: 5, width: 36, height: 36
Child: 24, type: 5, width: 36, height: 36
Child: 25, message: A very long name
Child: 26, type: 5, width: 36, height: 36
Child: 27, type: 5, width: 25, height: 30
Child: 28, type: 5, width: 25, height: 30
Child: 29, type: 5, width: 30, height: 30
Child: 30, type: 5, width: 25, height: 30
Child: 31, type: 5, width: 25, height: 30
Child: 32, type: 5, width: 25, height: 30
Child: 33, type: 5, width: 25, height: 30
Child: 34, type: 5, width: 36, height: 36
Child: 35, type: 5, width: 25, height: 30
Child: 36, message: Blah blah blah blah blah blah blah!
Child: 37, message: Blah blah blah blah blah blah blah!
Child: 38, message: Blah blah blah blah blah!
Child: 39, type: 0, width: 78, height: 42
Child: 40, type: 0, width: 270, height: 270
Child: 41, type: 3, width: 66, height: 31
Child: 42, message: Close
Child: 43, type: 5, width: 36, height: 36
Child: 44, type: 5, width: 25, height: 30
Child: 45, type: 5, width: 25, height: 30
Child: 46, type: 5, width: 25, height: 30
Child: 47, type: 5, width: 25, height: 30
Child: 48, type: 5, width: 36, height: 36
Child: 49, type: 6, width: 20, height: 20
Child: 50, type: 6, width: 20, height: 20
Child: 51, type: 3, width: 2, height: 32
Child: 52, type: 3, width: 2, height: 32
Child: 53, type: 3, width: 2, height: 32
