Child: 0, type: 3, width: 173, height: 119
Child: 1, type: 3, width: 161, height: 108
Child: 2, type: 3, width: 143, height: 94
Child: 3, type: 5, width: 32, height: 32
Child: 4, type: 5, width: 116, height: 32
Child: 5, type: 5, width: 32, height: 32
Child: 6, type: 5, width: 32, height: 60
Child: 7, type: 5, width: 32, height: 32
Child: 8, type: 5, width: 115, height: 32
Child: 9, type: 5, width: 32, height: 32
Child: 10, type: 5, width: 32, height: 60
Child: 11, type: 6, width: 0, height: 0
Child: 12, type: 5, width: 32, height: 91
Child: 13, type: 5, width: 177, height: 32
Child: 14, type: 5, width: 32, height: 91
Child: 15, type: 5, width: 177, height: 32
Child: 16, type: 6, width: 0, height: 32
Child: 17, type: 6, width: 32, height: 0
Child: 18, type: 3, width: 25, height: 25
Child: 19, type: 3, width: 25, height: 25
Child: 20, type: 3, width: 25, height: 25
Child: 21, type: 3, width: 25, height: 25
Child: 22, type: 0, width: 190, height: 261
Child: 23, type: 0, width: 105, height: 105
Child: 24, type: 6, width: 37, height: 19
Child: 25, type: 6, width: 57, height: 19
Child: 26, type: 6, width: 75, height: 19
Child: 27, type: 6, width: 93, height: 19
Child: 28, type: 6, width: 57, height: 37
Child: 29, type: 6, width: 75, height: 37
Child: 30, type: 6, width: 75, height: 37
Child: 31, type: 6, width: 57, height: 37
Child: 32, type: 6, width: 75, height: 37
Child: 33, type: 6, width: 57, height: 56
Child: 34, type: 5, width: 25, height: 25
Child: 35, type: 5, width: 25, height: 25
Child: 36, type: 5, width: 25, height: 25
Child: 37, type: 5, width: 25, height: 25
Child: 38, type: 6, width: 21, height: 28
Child: 39, type: 6, width: 28, height: 21
Child: 40, type: 6, width: 28, height: 21
Child: 41, type: 6, width: 21, height: 28
Child: 42, type: 6, width: 0, height: 32
Child: 43, type: 0, width: 190, height: 261
Child: 44, type: 0, width: 94, height: 27
Child: 45, type: 0, width: 94, height: 27
Child: 46, message: Yes, Restart
Child: 47, message: No, Cancel
Child: 48, message: Are you sure you want to restart the puzzle?
Child: 49, type: 0, width: 192, height: 267
Child: 50, type: 3, width: 28, height: 21
Child: 51, type: 0, width: 175, height: 131
Child: 52, type: 3, width: 21, height: 28
Child: 53, type: 3, width: 21, height: 28
Child: 54, type: 3, width: 28, height: 21
Child: 55, type: 3, width: 25, height: 25
Child: 56, type: 3, width: 25, height: 25
Child: 57, type: 3, width: 25, height: 25
Child: 58, type: 3, width: 25, height: 25
