Child: 0, type: 3, width: 16391, height: 16391
Child: 1, type: 6, width: 920, height: 1038
Child: 2, type: 3, width: 252, height: 247
Child: 3, type: 6, width: 70, height: 69
Child: 4, type: 6, width: 70, height: 69
Child: 5, type: 6, width: 70, height: 69
Child: 6, type: 6, width: 70, height: 69
Child: 7, type: 6, width: 70, height: 69
Child: 8, type: 6, width: 70, height: 69
Child: 9, type: 6, width: 70, height: 69
Child: 10, type: 6, width: 70, height: 69
Child: 11, type: 6, width: 70, height: 69
Child: 12, type: 5, width: 26, height: 23
Child: 13, type: 0, width: 512, height: 334
Child: 14, type: 0, width: 16391, height: 16391
Child: 15, type: 0, width: 16391, height: 16391
Child: 16, type: 5, width: 32, height: 334
Child: 17, type: 5, width: 462, height: 32
Child: 18, type: 5, width: 512, height: 32
Child: 19, type: 5, width: 32, height: 334
Child: 20, type: 5, width: 32, height: 32
Child: 21, type: 5, width: 32, height: 32
Child: 22, type: 5, width: 32, height: 32
Child: 23, type: 5, width: 32, height: 32
Child: 24, type: 0, width: 8192, height: 16391
Child: 25, type: 0, width: 8188, height: 16391
Child: 26, type: 0, width: 16391, height: 8192
Child: 27, type: 0, width: 16391, height: 8182
Child: 28, type: 0, width: 512, height: 334
Child: 29, type: 5, width: 256, height: 16384
Child: 30, type: 5, width: 256, height: 16391
Child: 31, type: 5, width: 16391, height: 167
Child: 32, type: 5, width: 16391, height: 166
