Child: 0, type: 6, width: 488, height: 304
Child: 1, type: 6, width: 257, height: 265
Child: 2, type: 6, width: 257, height: 265
Child: 3, type: 6, width: 257, height: 265
Child: 4, type: 6, width: 257, height: 265
Child: 5, type: 6, width: 257, height: 265
Child: 6, type: 6, width: 257, height: 265
Child: 7, type: 6, width: 257, height: 265
Child: 8, type: 6, width: 257, height: 265
Child: 9, type: 6, width: 7, height: 79
Child: 10, type: 6, width: 7, height: 79
Child: 11, type: 6, width: 7, height: 79
Child: 12, type: 6, width: 7, height: 79
Child: 13, type: 6, width: 7, height: 79
Child: 14, type: 6, width: 7, height: 79
Child: 15, type: 6, width: 11, height: 83
Child: 16, type: 6, width: 7, height: 79
Child: 17, type: 6, width: 45, height: 41
Child: 18, type: 5, width: 26, height: 23
Child: 19, type: 0, width: 512, height: 334
Child: 20, type: 0, width: 44, height: 42
Child: 21, type: 0, width: 44, height: 42
Child: 22, type: 5, width: 26, height: 23
Child: 23, type: 6, width: 35, height: 35
Child: 24, type: 6, width: 33, height: 35
Child: 25, type: 0, width: 16391, height: 16391
Child: 26, type: 0, width: 16391, height: 16391
Child: 27, type: 5, width: 32, height: 334
Child: 28, type: 5, width: 462, height: 32
Child: 29, type: 5, width: 512, height: 32
Child: 30, type: 5, width: 32, height: 334
Child: 31, type: 5, width: 32, height: 32
Child: 32, type: 5, width: 32, height: 32
Child: 33, type: 5, width: 32, height: 32
Child: 34, type: 5, width: 32, height: 32
Child: 35, type: 0, width: 8192, height: 16391
Child: 36, type: 0, width: 8188, height: 16391
Child: 37, type: 0, width: 16391, height: 8192
Child: 38, type: 0, width: 16391, height: 8182
Child: 39, type: 0, width: 512, height: 334
Child: 40, type: 5, width: 256, height: 16384
Child: 41, type: 5, width: 256, height: 16391
Child: 42, type: 5, width: 16391, height: 167
Child: 43, type: 5, width: 16391, height: 166
