Child: 0, type: 6, width: 45, height: 45
Child: 1, type: 6, width: 59, height: 42
Child: 2, type: 6, width: 48, height: 55
Child: 3, type: 6, width: 29, height: 21
Child: 4, type: 6, width: 52, height: 55
Child: 5, type: 6, width: 32, height: 24
Child: 6, type: 6, width: 42, height: 45
Child: 7, type: 6, width: 28, height: 18
Child: 8, type: 6, width: 43, height: 43
Child: 9, type: 6, width: 46, height: 37
Child: 10, type: 6, width: 37, height: 37
Child: 11, type: 6, width: 48, height: 36
Child: 12, type: 6, width: 48, height: 60
Child: 13, type: 6, width: 34, height: 25
Child: 14, type: 6, width: 26, height: 18
Child: 15, type: 6, width: 51, height: 34
Child: 16, type: 6, width: 45, height: 49
Child: 17, type: 6, width: 28, height: 23
Child: 18, type: 6, width: 33, height: 22
Child: 19, type: 6, width: 61, height: 47
Child: 20, type: 6, width: 35, height: 35
Child: 21, type: 6, width: 61, height: 40
Child: 22, type: 6, width: 42, height: 26
Child: 23, type: 6, width: 108, height: 57
Child: 24, type: 6, width: 38, height: 30
Child: 25, type: 6, width: 47, height: 39
Child: 26, type: 6, width: 30, height: 19
Child: 27, type: 6, width: 52, height: 33
Child: 28, type: 6, width: 33, height: 23
Child: 29, type: 6, width: 52, height: 34
Child: 30, type: 6, width: 49, height: 67
Child: 31, type: 6, width: 36, height: 31
Child: 32, type: 6, width: 37, height: 39
Child: 33, type: 6, width: 67, height: 43
Child: 34, type: 6, width: 45, height: 53
Child: 35, type: 6, width: 39, height: 30
Child: 36, type: 6, width: 33, height: 35
Child: 37, type: 6, width: 61, height: 47
Child: 38, type: 6, width: 371, height: 236
Child: 39, type: 6, width: 426, height: 304
Child: 40, type: 6, width: 21, height: 19
Child: 41, type: 6, width: 19, height: 20
Child: 42, type: 6, width: 21, height: 20
Child: 43, type: 6, width: 16, height: 20
Child: 44, type: 6, width: 19, height: 20
Child: 45, type: 6, width: 16, height: 20
Child: 46, type: 6, width: 18, height: 21
Child: 47, type: 6, width: 13, height: 19
Child: 48, type: 6, width: 15, height: 20
Child: 49, type: 6, width: 15, height: 21
Child: 50, type: 6, width: 16, height: 20
Child: 51, type: 6, width: 16, height: 19
Child: 52, type: 6, width: 18, height: 21
Child: 53, type: 6, width: 16, height: 19
Child: 54, type: 6, width: 18, height: 20
Child: 55, type: 6, width: 21, height: 21
Child: 56, type: 6, width: 18, height: 20
Child: 57, type: 6, width: 21, height: 20
Child: 58, type: 6, width: 22, height: 21
Child: 59, type: 6, width: 32, height: 32
Child: 60, type: 6, width: 32, height: 32
Child: 61, type: 6, width: 32, height: 32
Child: 62, type: 6, width: 32, height: 32
Child: 63, type: 6, width: 32, height: 32
Child: 64, type: 6, width: 32, height: 32
Child: 65, type: 6, width: 32, height: 32
Child: 66, type: 6, width: 27, height: 24
Child: 67, type: 6, width: 32, height: 32
Child: 68, type: 6, width: 32, height: 32
Child: 69, type: 6, width: 28, height: 28
Child: 70, type: 6, width: 32, height: 32
Child: 71, type: 6, width: 32, height: 32
Child: 72, type: 6, width: 26, height: 26
Child: 73, type: 6, width: 26, height: 26
Child: 74, type: 6, width: 28, height: 28
Child: 75, type: 6, width: 27, height: 27
Child: 76, type: 6, width: 29, height: 29
Child: 77, type: 6, width: 32, height: 32
Child: 78, type: 6, width: 19, height: 19
Child: 79, type: 6, width: 19, height: 19
Child: 80, message: x%1
Child: 81, message: x%1
Child: 82, type: 5, width: 23, height: 23
Child: 83, type: 0, width: 512, height: 334
