Child: 0, type: 6, width: 531, height: 369
Child: 1, type: 5, width: 26, height: 23
Child: 2, type: 6, width: 169, height: 242
Child: 3, type: 6, width: 93, height: 91
Child: 4, type: 6, width: 93, height: 91
Child: 5, type: 6, width: 93, height: 91
Child: 6, type: 6, width: 93, height: 91
Child: 7, type: 6, width: 21, height: 40
Child: 8, type: 6, width: 21, height: 40
Child: 9, type: 6, width: 21, height: 40
Child: 10, type: 6, width: 21, height: 40
Child: 11, type: 6, width: 40, height: 19
Child: 12, type: 0, width: 23, height: 40
Child: 13, type: 0, width: 21, height: 40
Child: 14, type: 0, width: 23, height: 39
Child: 15, type: 0, width: 24, height: 43
Child: 16, type: 0, width: 42, height: 23
Child: 17, type: 0, width: 512, height: 334
Child: 18, type: 0, width: 16391, height: 16391
Child: 19, type: 0, width: 16391, height: 16391
Child: 20, type: 5, width: 32, height: 334
Child: 21, type: 5, width: 462, height: 32
Child: 22, type: 5, width: 512, height: 32
Child: 23, type: 5, width: 32, height: 334
Child: 24, type: 5, width: 32, height: 32
Child: 25, type: 5, width: 32, height: 32
Child: 26, type: 5, width: 32, height: 32
Child: 27, type: 5, width: 32, height: 32
Child: 28, type: 0, width: 8192, height: 16391
Child: 29, type: 0, width: 8188, height: 16391
Child: 30, type: 0, width: 16391, height: 8192
Child: 31, type: 0, width: 16391, height: 8182
Child: 32, type: 0, width: 512, height: 334
Child: 33, type: 5, width: 256, height: 16384
Child: 34, type: 5, width: 256, height: 16391
Child: 35, type: 5, width: 16391, height: 167
Child: 36, type: 5, width: 16391, height: 166
