Child: 0, type: 5, width: 485, height: 298
Child: 1, type: 5, width: 88, height: 60
Child: 2, type: 5, width: 25, height: 30
Child: 3, type: 5, width: 29, height: 253
Child: 4, type: 5, width: 43, height: 247
Child: 5, message: Insert a very long name here!
Child: 6, type: 5, width: 442, height: 48
Child: 7, type: 5, width: 441, height: 43
Child: 8, type: 5, width: 25, height: 30
Child: 9, type: 5, width: 25, height: 30
Child: 10, type: 5, width: 25, height: 30
Child: 11, message: vs
Child: 12, message: Insert a very long name here!
Child: 13, type: 5, width: 30, height: 288
Child: 14, type: 5, width: 181, height: 41
Child: 15, message: Turn:
Child: 16, type: 6, width: 32, height: 32
Child: 17, type: 0, width: 122, height: 37
Child: 18, type: 0, width: 256, height: 256
Child: 19, type: 0, width: 123, height: 38
Child: 20, message: Runeversi
Child: 21, type: 3, width: 112, height: 24
Child: 22, message: Resign
Child: 23, type: 3, width: 111, height: 29
Child: 24, message: Offer draw
Child: 25, type: 5, width: 36, height: 36
Child: 26, type: 5, width: 36, height: 36
Child: 27, type: 5, width: 36, height: 36
Child: 28, message: A very long name
Child: 29, type: 6, width: 32, height: 32
Child: 30, type: 6, width: 32, height: 32
Child: 31, type: 6, width: 32, height: 32
Child: 32, type: 6, width: 32, height: 32
Child: 33, type: 6, width: 32, height: 32
Child: 34, type: 6, width: 32, height: 32
Child: 35, type: 6, width: 32, height: 32
Child: 36, type: 6, width: 32, height: 32
Child: 37, type: 6, width: 32, height: 32
Child: 38, type: 6, width: 32, height: 32
Child: 39, type: 6, width: 32, height: 32
Child: 40, type: 6, width: 32, height: 32
Child: 41, type: 6, width: 32, height: 32
Child: 42, type: 6, width: 32, height: 32
Child: 43, type: 6, width: 32, height: 32
Child: 44, type: 6, width: 32, height: 32
Child: 45, type: 6, width: 32, height: 32
Child: 46, type: 6, width: 32, height: 32
Child: 47, type: 6, width: 32, height: 32
Child: 48, type: 6, width: 32, height: 32
Child: 49, type: 6, width: 32, height: 32
Child: 50, type: 6, width: 32, height: 32
Child: 51, type: 6, width: 32, height: 32
Child: 52, type: 6, width: 32, height: 32
Child: 53, type: 6, width: 32, height: 32
Child: 54, type: 6, width: 32, height: 32
Child: 55, type: 6, width: 32, height: 32
Child: 56, type: 6, width: 32, height: 32
Child: 57, type: 6, width: 32, height: 32
Child: 58, type: 6, width: 32, height: 32
Child: 59, type: 6, width: 32, height: 32
