Child: 0, type: 0, width: 512, height: 334
Child: 1, type: 6, width: 888, height: 472
Child: 2, type: 6, width: 544, height: 152
Child: 3, type: 0, width: 371, height: 354
Child: 4, type: 6, width: 102, height: 81
Child: 5, type: 0, width: 16, height: 275
Child: 6, message: Show riddle
Child: 7, type: 0, width: 54, height: 56
Child: 8, type: 0, width: 45, height: 34
Child: 9, type: 0, width: 32, height: 37
Child: 10, type: 0, width: 43, height: 73
Child: 11, type: 0, width: 40, height: 32
Child: 12, type: 0, width: 41, height: 34
Child: 13, type: 0, width: 42, height: 61
Child: 14, type: 0, width: 36, height: 27
Child: 15, type: 0, width: 50, height: 29
Child: 16, type: 5, width: 26, height: 23
Child: 17, type: 6, width: 358, height: 342
Child: 18, message: 
Child: 19, type: 0, width: 280, height: 279
Child: 20, type: 0, width: 16391, height: 16391
Child: 21, type: 0, width: 16391, height: 16391
Child: 22, type: 5, width: 32, height: 334
Child: 23, type: 5, width: 462, height: 32
Child: 24, type: 5, width: 512, height: 32
Child: 25, type: 5, width: 32, height: 334
Child: 26, type: 5, width: 32, height: 32
Child: 27, type: 5, width: 32, height: 32
Child: 28, type: 5, width: 32, height: 32
Child: 29, type: 5, width: 32, height: 32
Child: 30, type: 0, width: 8192, height: 16391
Child: 31, type: 0, width: 8188, height: 16391
Child: 32, type: 0, width: 16391, height: 8192
Child: 33, type: 0, width: 16391, height: 8182
Child: 34, type: 0, width: 512, height: 334
Child: 35, type: 5, width: 256, height: 16384
Child: 36, type: 5, width: 256, height: 16391
Child: 37, type: 5, width: 16391, height: 167
Child: 38, type: 5, width: 16391, height: 166
