Child: 0, type: 3, width: 487, height: 10
Child: 1, type: 0, width: 512, height: 334
Child: 2, type: 5, width: 16, height: 16
Child: 3, type: 3, width: 10, height: 310
Child: 4, type: 3, width: 10, height: 300
Child: 5, type: 3, width: 498, height: 10
Child: 6, type: 3, width: 492, height: 5
Child: 7, type: 3, width: 5, height: 315
Child: 8, type: 3, width: 5, height: 310
Child: 9, type: 3, width: 498, height: 5
Child: 10, type: 5, width: 75, height: 93
Child: 11, type: 5, width: 75, height: 93
Child: 12, type: 5, width: 32, height: 270
Child: 13, type: 5, width: 32, height: 32
Child: 14, type: 5, width: 32, height: 270
Child: 15, type: 5, width: 448, height: 34
Child: 16, type: 5, width: 448, height: 32
Child: 17, type: 5, width: 32, height: 32
Child: 18, type: 5, width: 32, height: 32
Child: 19, type: 5, width: 32, height: 32
Child: 20, type: 0, width: 512, height: 334
Child: 21, type: 0, width: 16391, height: 16391
Child: 22, type: 0, width: 16391, height: 16391
Child: 23, type: 5, width: 32, height: 334
Child: 24, type: 5, width: 462, height: 32
Child: 25, type: 5, width: 512, height: 32
Child: 26, type: 5, width: 32, height: 334
Child: 27, type: 5, width: 32, height: 32
Child: 28, type: 5, width: 32, height: 32
Child: 29, type: 5, width: 32, height: 32
Child: 30, type: 5, width: 32, height: 32
Child: 31, type: 0, width: 8192, height: 16391
Child: 32, type: 0, width: 8188, height: 16391
Child: 33, type: 0, width: 16391, height: 8192
Child: 34, type: 0, width: 16391, height: 8182
Child: 35, type: 0, width: 512, height: 334
Child: 36, type: 5, width: 256, height: 16384
Child: 37, type: 5, width: 256, height: 16391
Child: 38, type: 5, width: 16391, height: 167
Child: 39, type: 5, width: 16391, height: 166
