Child: 0, type: 6, width: 24, height: 22
Child: 1, type: 6, width: 325, height: 310
Child: 2, type: 6, width: 54, height: 56
Child: 3, type: 6, width: 17, height: 17
Child: 4, type: 6, width: 20, height: 12
Child: 5, type: 6, width: 20, height: 12
Child: 6, type: 6, width: 14, height: 23
Child: 7, type: 6, width: 24, height: 14
Child: 8, type: 6, width: 24, height: 14
Child: 9, type: 6, width: 16, height: 13
Child: 10, type: 6, width: 16, height: 13
Child: 11, type: 6, width: 64, height: 24
Child: 12, type: 6, width: 64, height: 24
Child: 13, type: 6, width: 64, height: 24
Child: 14, type: 6, width: 22, height: 53
Child: 15, type: 6, width: 42, height: 41
Child: 16, type: 6, width: 46, height: 16
Child: 17, type: 6, width: 15, height: 38
Child: 18, type: 6, width: 15, height: 38
Child: 19, type: 6, width: 14, height: 11
Child: 20, type: 6, width: 14, height: 11
Child: 21, type: 6, width: 14, height: 11
Child: 22, type: 6, width: 14, height: 11
Child: 23, type: 6, width: 14, height: 11
Child: 24, type: 6, width: 14, height: 11
Child: 25, type: 6, width: 14, height: 11
Child: 26, type: 6, width: 14, height: 11
Child: 27, type: 6, width: 14, height: 11
Child: 28, type: 6, width: 14, height: 11
Child: 29, type: 6, width: 14, height: 11
Child: 30, type: 6, width: 14, height: 11
Child: 31, type: 6, width: 14, height: 11
Child: 32, type: 6, width: 14, height: 11
Child: 33, type: 6, width: 14, height: 11
Child: 34, type: 6, width: 14, height: 11
Child: 35, type: 0, width: 203, height: 220
Child: 36, type: 6, width: 98, height: 85
Child: 37, type: 6, width: 87, height: 98
Child: 38, type: 6, width: 99, height: 85
Child: 39, type: 6, width: 87, height: 97
Child: 40, type: 6, width: 83, height: 93
Child: 41, type: 5, width: 26, height: 23
Child: 42, type: 6, width: 27, height: 15
Child: 43, type: 6, width: 22, height: 53
Child: 44, type: 6, width: 14, height: 11
Child: 45, type: 6, width: 14, height: 11
Child: 46, type: 6, width: 14, height: 11
Child: 47, type: 6, width: 14, height: 11
Child: 48, type: 6, width: 14, height: 11
Child: 49, type: 0, width: 512, height: 334
