Child: 0, type: 5, width: 26, height: 23
Child: 1, type: 6, width: 325, height: 310
Child: 2, type: 6, width: 98, height: 85
Child: 3, type: 6, width: 87, height: 98
Child: 4, type: 6, width: 99, height: 85
Child: 5, type: 6, width: 46, height: 47
Child: 6, type: 6, width: 86, height: 98
Child: 7, type: 6, width: 18, height: 23
Child: 8, type: 6, width: 26, height: 25
Child: 9, type: 6, width: 16, height: 19
Child: 10, type: 6, width: 18, height: 22
Child: 11, type: 6, width: 46, height: 47
Child: 12, type: 6, width: 18, height: 22
Child: 13, type: 6, width: 18, height: 22
Child: 14, type: 6, width: 18, height: 22
Child: 15, type: 6, width: 18, height: 22
Child: 16, type: 6, width: 46, height: 46
Child: 17, type: 6, width: 46, height: 46
Child: 18, type: 6, width: 8, height: 13
Child: 19, type: 6, width: 8, height: 13
Child: 20, type: 6, width: 8, height: 13
Child: 21, type: 6, width: 13, height: 7
Child: 22, type: 6, width: 13, height: 7
Child: 23, type: 6, width: 13, height: 7
Child: 24, type: 6, width: 13, height: 7
Child: 25, message: 3N
Child: 26, message: 2E
Child: 27, type: 6, width: 26, height: 17
Child: 28, type: 6, width: 27, height: 16
Child: 29, type: 6, width: 29, height: 17
Child: 30, type: 6, width: 34, height: 22
Child: 31, type: 6, width: 31, height: 24
Child: 32, type: 6, width: 23, height: 19
Child: 33, type: 6, width: 33, height: 22
Child: 34, type: 6, width: 29, height: 12
Child: 35, type: 6, width: 16, height: 24
Child: 36, type: 6, width: 29, height: 15
Child: 37, type: 6, width: 29, height: 17
Child: 38, type: 6, width: 34, height: 22
Child: 39, type: 6, width: 31, height: 24
Child: 40, type: 6, width: 23, height: 19
Child: 41, type: 6, width: 27, height: 17
Child: 42, type: 6, width: 29, height: 12
Child: 43, type: 6, width: 46, height: 46
Child: 44, type: 6, width: 19, height: 24
Child: 45, type: 6, width: 35, height: 20
Child: 46, type: 6, width: 16, height: 24
Child: 47, type: 6, width: 16, height: 24
Child: 48, type: 6, width: 19, height: 24
Child: 49, type: 6, width: 29, height: 15
Child: 50, type: 6, width: 16, height: 12
Child: 51, type: 6, width: 18, height: 22
Child: 52, type: 0, width: 512, height: 334
