Child: 0, type: 0, width: 512, height: 334
Child: 1, type: 0, width: 261, height: 383
Child: 2, type: 6, width: 88, height: 37
Child: 3, type: 6, width: 32, height: 32
Child: 4, type: 6, width: 95, height: 118
Child: 5, type: 6, width: 249, height: 74
Child: 6, message: Room %1 of 8 <br>Thieving  level required: %2
Child: 7, type: 3, width: 7, height: 7
Child: 8, type: 3, width: 7, height: 7
Child: 9, type: 3, width: 7, height: 7
Child: 10, type: 3, width: 7, height: 7
Child: 11, type: 3, width: 7, height: 7
Child: 12, type: 3, width: 7, height: 7
Child: 13, type: 3, width: 7, height: 7
Child: 14, type: 3, width: 7, height: 7
Child: 15, type: 3, width: 7, height: 7
Child: 16, type: 3, width: 7, height: 7
Child: 17, type: 3, width: 7, height: 7
Child: 18, type: 3, width: 7, height: 7
Child: 19, type: 3, width: 7, height: 7
Child: 20, type: 3, width: 7, height: 7
Child: 21, type: 3, width: 7, height: 7
Child: 22, type: 3, width: 7, height: 7
Child: 23, type: 3, width: 7, height: 7
Child: 24, type: 3, width: 7, height: 7
Child: 25, type: 3, width: 7, height: 7
Child: 26, type: 3, width: 7, height: 7
Child: 27, type: 3, width: 7, height: 7
Child: 28, type: 3, width: 7, height: 7
Child: 29, type: 3, width: 7, height: 7
Child: 30, type: 3, width: 7, height: 7
Child: 31, type: 3, width: 7, height: 7
Child: 32, type: 3, width: 7, height: 7
