Child: 0, type: 3, width: 512, height: 334
Child: 1, type: 6, width: 445, height: 332
Child: 2, type: 6, width: 69, height: 314
Child: 3, type: 6, width: 257, height: 265
Child: 4, type: 6, width: 257, height: 265
Child: 5, type: 6, width: 257, height: 265
Child: 6, type: 6, width: 257, height: 265
Child: 7, type: 6, width: 257, height: 265
Child: 8, type: 6, width: 257, height: 265
Child: 9, type: 6, width: 257, height: 265
Child: 10, type: 6, width: 257, height: 265
Child: 11, message: Page 1 of 8
Child: 12, type: 6, width: 62, height: 57
Child: 13, type: 6, width: 7, height: 79
Child: 14, type: 6, width: 7, height: 80
Child: 15, type: 6, width: 7, height: 80
Child: 16, type: 6, width: 7, height: 80
Child: 17, type: 6, width: 7, height: 80
Child: 18, type: 6, width: 7, height: 80
Child: 19, type: 6, width: 7, height: 80
Child: 20, type: 6, width: 7, height: 80
Child: 21, message: PLAY
Child: 22, type: 0, width: 44, height: 42
Child: 23, type: 0, width: 44, height: 42
Child: 24, type: 5, width: 26, height: 23
Child: 25, type: 6, width: 35, height: 35
Child: 26, type: 6, width: 33, height: 35
Child: 27, type: 0, width: 512, height: 334
Child: 28, type: 0, width: 16391, height: 16391
Child: 29, type: 0, width: 16391, height: 16391
Child: 30, type: 5, width: 32, height: 334
Child: 31, type: 5, width: 462, height: 32
Child: 32, type: 5, width: 512, height: 32
Child: 33, type: 5, width: 32, height: 334
Child: 34, type: 5, width: 32, height: 32
Child: 35, type: 5, width: 32, height: 32
Child: 36, type: 5, width: 32, height: 32
Child: 37, type: 5, width: 32, height: 32
Child: 38, type: 0, width: 8192, height: 16391
Child: 39, type: 0, width: 8188, height: 16391
Child: 40, type: 0, width: 16391, height: 8192
Child: 41, type: 0, width: 16391, height: 8182
Child: 42, type: 0, width: 512, height: 334
Child: 43, type: 5, width: 256, height: 16384
Child: 44, type: 5, width: 256, height: 16391
Child: 45, type: 5, width: 16391, height: 167
Child: 46, type: 5, width: 16391, height: 166
